Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,source,Years_Operating,Item_Price_Range,I_T_Baking Goods,I_T_Breads,I_T_Breakfast,I_T_Canned,I_T_Dairy,I_T_Frozen Foods,I_T_Fruits and Vegetables,I_T_Hard Drinks,I_T_Health and Hygiene,I_T_Household,I_T_Meat,I_T_Others,I_T_Seafood,I_T_Snack Foods,I_T_Soft Drinks,I_T_Starchy Foods,O_I_OUT010,O_I_OUT013,O_I_OUT017,O_I_OUT018,O_I_OUT019,O_I_OUT027,O_I_OUT035,O_I_OUT045,O_I_OUT046,O_I_OUT049,I_T_C_Drinks,I_T_C_Food,I_T_C_Non-Consumable
18.5,0,0.056816465,132.1284,0,3,0.0,263.6568,train,22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8.02,0,0.019866705,154.5972,0,2,1.0,1402.1748,train,16,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9.195,0,0.048331717,105.1622,0,2,1.0,1693.7952,train,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12.8,0,0.091221855,105.5938,0,2,1.0,2143.876,train,18,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
16.6,0,0.027622076,177.6344,1,1,1.0,2676.516,train,21,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
14.0,1,0.060825986585161314,53.064,0,2,1.0,905.488,train,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
18.6,0,0.039355947,246.3802,1,1,1.0,7370.406,train,21,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
16.0,0,0.060836524,226.8404,0,2,1.0,6301.1312,train,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
17.6,0,0.082316506,160.692,0,2,1.0,1597.92,train,16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21.25,0,0.155350299,178.237,0,2,1.0,529.311,train,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7.235,0,0.076841095,117.5492,0,2,1.0,1969.4364,train,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
14.6,0,0.151419185,50.3692,0,2,1.0,1034.6532,train,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13.85,1,0.026001976,161.521,1,3,2.0,1794.331,train,11,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13.65,1,0.073209447,197.6426,1,3,2.0,2768.3964,train,11,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9.5,0,0.041683481,31.29,1,3,3.0,898.83,train,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
7.365,0,0.042560252,226.172,0,1,1.0,3169.208,train,23,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
18.35,0,0.014081156,223.5746,1,3,2.0,3589.9936,train,11,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5.465,1,0.05997634188163007,132.5626,1,3,2.0,262.3252,train,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
18.6,0,0.152918384,99.8358,0,2,1.0,1910.1802,train,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13.85,0,0.030969274,140.9154,0,2,1.0,1701.7848,train,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
14.0,1,0.060376776,154.5656,2,3,1.0,2471.4496,train,33,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
14.0,1,0.04192285,54.764,2,3,1.0,1331.6,train,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
21.35,0,0.077367431,97.0094,1,3,3.0,1808.9786,train,35,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5.905,0,0.045838211,222.5456,1,3,2.0,3315.684,train,11,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7.27,0,0.071077939,114.2518,0,1,1.0,2618.5914,train,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6.155,1,0.094659871,214.556,0,1,1.0,2769.728,train,23,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
19.5,1,0.077608838,233.4958,0,2,1.0,5375.0034,train,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
15.2,0,0.021327477,216.8824,0,2,1.0,2838.9712,train,13,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12.15,1,0.042485444,125.0046,1,3,2.0,1743.0644,train,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
14.599999999999998,0,0.025578526,198.8084,1,3,3.0,5555.4352,train,35,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12.6,0,0.0489808,61.9194,1,3,2.0,619.194,train,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
14.5,0,0.019471688,164.821,0,2,1.0,2120.573,train,16,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16.6,0,0.122918852,173.0738,0,2,1.0,3823.0236,train,13,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
11.8,1,0.057373797,151.4366,2,3,1.0,1360.2294,train,33,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13.1,1,0.044155597,178.8318,2,3,1.0,3969.4996,train,33,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
17.7,0,0.291865402,115.1834,0,3,0.0,345.5502,train,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
17.85,0,0.10193883070594598,196.5794,0,3,0.0,585.2382,train,22,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12.3,1,0.064750025,92.6804,0,2,1.0,1010.6844,train,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
11.8,0,0.098312421,81.4618,0,3,0.0,161.1236,train,22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9.395,1,0.191013663,42.1112,0,1,0.0,42.6112,train,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11.1,0,0.176573035,157.4604,0,2,1.0,3010.7476,train,18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
14.0,1,0.060134441,153.0656,1,3,3.0,6024.1584,train,35,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
11.3,0,0.007294652,198.1426,0,2,1.0,988.713,train,18,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10.0,0,0.128478462,117.944,0,1,0.0,239.688,train,35,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5.75,1,0.075107656,112.8176,2,3,1.0,1374.2112,train,33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6.215,1,0.049381406,226.8062,1,3,3.0,4739.8302,train,35,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
11.35,1,0.045165796,100.0016,1,3,2.0,1012.016,train,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
11.099999999999998,1,0.09415375,165.7526,0,1,0.0,657.8104,train,35,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
14.0,0,0.028907832,130.431,1,1,1.0,778.986,train,21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
19.75,1,0.018059621,179.766,0,2,1.0,2336.958,train,18,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6.525,0,0.090436094,85.0882,1,1,1.0,2233.0932,train,21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
10.3,0,0.146399712,103.9648,1,1,1.0,1661.8368,train,21,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5.78,1,0.074264356,264.7568,1,1,1.0,4745.8224,train,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
11.85,1,0.050186726,164.1526,0,2,1.0,3124.5994,train,18,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
16.35,0,0.020631654,50.1324,1,3,2.0,467.3916,train,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
17.6,0,0.01561108,182.5976,1,3,3.0,5070.7328,train,35,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
10.5,0,0.041395445,37.6164,0,1,1.0,540.6296,train,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
19.0,1,0.097313129,48.0718,0,1,1.0,992.7078,train,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
14.6,0,0.059582996,238.8538,1,1,1.0,6008.845,train,21,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15.599999999999998,1,0.098663652,62.9194,1,3,3.0,2105.2596,train,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4.615000000000001,1,0.101338651,232.63,1,3,3.0,5359.69,train,35,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
18.75,0,0.052146456,104.628,0,2,1.0,745.696,train,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5.26,1,0.041764487,161.8868,0,2,1.0,3275.736,train,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
18.25,0,0.054344186,140.2154,0,2,1.0,1701.7848,train,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10.3,0,0.078362484,177.937,1,3,3.0,6704.606,train,35,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
15.1,0,0.052339069,242.7512,0,1,1.0,4119.9704,train,23,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
15.5,1,0.042464962,81.5934,0,3,0.0,327.5736,train,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
13.65,0,0.065732883,45.7402,1,1,1.0,780.9834,train,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
16.1,0,0.023625114,189.3846,0,2,1.0,3630.6074,train,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5.174999999999999,1,0.051643608,107.3622,0,1,0.0,317.5866,train,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12.85,0,0.165694219,39.7164,0,3,0.0,231.6984,train,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
9.5,0,0.041878397,32.99,0,2,1.0,133.16,train,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
13.8,0,0.058091482,245.1802,0,2,1.0,5650.6446,train,16,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5.78,1,0.06114206767984445,263.7568,0,2,1.0,2636.568,train,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
19.7,0,0.026903714,96.0726,0,2,1.0,1272.3438,train,18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14.65,0,0.10193883070594598,161.5552,0,3,0.0,324.9104,train,22,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6.67,1,0.150554711,130.0626,0,3,0.0,131.1626,train,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6.11,1,0.10193883070594598,131.2968,0,3,0.0,260.9936,train,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
13.65,1,0.134975628,260.0936,0,3,0.0,260.9936,train,22,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
17.2,0,0.15616879,160.6578,2,3,1.0,3690.5294,train,33,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6.32,0,0.060825986585161314,40.2822,0,2,1.0,1139.1838,train,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4.88,1,0.133700752,52.9298,1,1,1.0,1995.4026,train,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5.425,1,0.115119905,88.3514,0,2,1.0,1416.8224,train,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
15.85,1,0.110030997,37.2506,0,1,1.0,265.6542,train,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7.5,0,0.051038045,121.7072,0,2,1.0,3552.7088,train,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12.65,0,0.062837968,161.5578,2,3,1.0,2406.867,train,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9.06,0,0.017116983,211.956,0,1,0.0,213.056,train,35,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20.75,0,0.024129332,124.173,2,3,1.0,2956.152,train,33,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8.93,0,0.049754975,152.134,0,1,0.0,153.134,train,35,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9.0,0,0.060825986585161314,79.7644,0,2,1.0,1649.8524,train,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
16.7,0,0.101561568,181.9292,1,3,3.0,3101.2964,train,35,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6.36,0,0.005949644,165.6526,1,3,3.0,4769.1254,train,35,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5.365,1,0.13956116,170.4764,1,3,3.0,3435.528,train,35,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
14.1,0,0.126035694,86.4198,0,2,1.0,1133.8574,train,18,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7.55,0,0.027164679,152.334,0,2,1.0,2603.278,train,16,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
13.0,0,0.099325278,45.406,0,1,1.0,605.878,train,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9.3,0,0.04357366,192.8846,1,3,3.0,2293.0152,train,35,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
17.6,1,0.082741482,118.7782,0,1,0.0,119.1782,train,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12.3,1,0.064565202,92.9804,2,3,1.0,1929.4884,train,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
7.049999999999999,0,0.084554569,109.8912,1,3,3.0,2074.6328,train,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
11.8,0,0.058451805,79.9618,1,3,3.0,241.6854,train,35,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
17.25,0,0.113748685,251.3724,0,2,1.0,6795.1548,train,18,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
15.85,0,0.020603511,42.7112,0,2,1.0,639.168,train,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18.85,0,0.052044976,192.1846,0,2,1.0,3248.4382,train,16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16.35,1,0.062764429,227.6062,0,2,1.0,7222.5984,train,13,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
14.1,0,0.087977262,229.0668,0,2,1.0,3225.1352,train,16,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7.905,0,0.010010425,249.0408,0,2,1.0,3755.112,train,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12.0,0,0.033946163,179.3976,2,3,1.0,3440.8544,train,33,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12.15,1,0.058414678,163.4552,0,2,1.0,974.7312,train,16,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10.1,0,0.027106459,75.367,1,1,1.0,535.969,train,21,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17.5,0,0.027022883,262.491,0,2,1.0,5259.82,train,13,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
18.35,0,0.058153409,152.034,0,1,0.0,306.268,train,35,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
17.1,0,0.128937661,112.3886,1,3,2.0,1779.0176,train,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7.785,0,0.088846306,61.451,1,1,1.0,759.012,train,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
11.8,1,0.09357779,125.9704,2,3,1.0,1877.556,train,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13.15,1,0.165694678,171.8764,0,2,1.0,3779.0808,train,18,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6.4,0,0.148392623,41.5796,0,1,0.0,41.2796,train,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8.5,0,0.098438394,51.1324,0,2,1.0,259.662,train,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8.645,0,0.143303291,96.341,2,3,1.0,193.082,train,33,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
17.6,1,0.076276208,110.9202,0,2,1.0,1687.803,train,18,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9.1,0,0.175103435,127.5362,0,2,1.0,4655.9394,train,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12.8,1,0.023511371,225.9404,2,3,1.0,4950.8888,train,33,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7.63,0,0.06105276,95.4436,0,2,1.0,1418.154,train,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
9.285,1,0.049559042,246.4144,0,2,1.0,1225.072,train,13,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13.6,1,0.119418124,231.03,0,2,1.0,5359.69,train,18,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8.895,0,0.072545601,176.237,0,2,1.0,1764.37,train,18,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
16.35,0,0.090486828,195.211,2,3,1.0,2553.343,train,33,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
17.6,0,0.056245075,43.3454,2,3,1.0,1006.6896,train,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7.975,0,0.014618973,85.225,2,3,1.0,1081.925,train,33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
15.85,0,0.043479126,36.7164,0,2,1.0,308.9312,train,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
15.7,0,0.045166237,178.666,2,3,1.0,2516.724,train,33,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8.985,1,0.057827101,128.831,0,1,1.0,1428.141,train,23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
20.35,0,0.089394766,260.1594,2,3,1.0,2093.2752,train,33,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6.59,0,0.10550944,85.6908,2,3,1.0,1929.4884,train,33,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
19.85,0,0.005234153,264.0884,0,2,1.0,5829.7448,train,16,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
16.85,0,0.036390174,91.4488,0,1,1.0,2082.6224,train,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
19.35,0,0.03292824,173.1738,1,3,3.0,7298.4996,train,35,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
16.75,0,0.081252534,256.4988,2,3,1.0,7452.9652,train,33,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
17.6,1,0.076552407,110.5202,0,2,1.0,450.0808,train,13,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7.905,0,0.016758569,250.4408,0,3,0.0,500.6816,train,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
17.85,0,0.044248175,126.202,1,3,3.0,3668.558,train,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7.785,1,0.038288087,103.1964,1,3,2.0,736.3748,train,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7.825,0,0.186032678,253.0698,0,2,1.0,6088.0752,train,16,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9.0,0,0.031867464,101.0016,1,3,3.0,2125.2336,train,35,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
